comparison_set,variant,window_start,window_end,n_events,distance,distance_squared,status
real_vs_real,original,370000,371000,2806,42.856187172473646,,ok
real_vs_real,original,371000,372000,2771,41.19351748995943,,ok
real_vs_real,original,372000,373000,2804,41.87674475605065,,ok
real_vs_real,original,373000,374000,2685,43.34256902159671,,ok
real_vs_real,original,374000,375000,2810,43.62710253117769,,ok
real_vs_real,original,375000,376000,2681,44.640327878759074,,ok
real_vs_real,original,376000,377000,2746,44.554037687385815,,ok
real_vs_real,original,377000,378000,2788,42.202258449992904,,ok
real_vs_real,original,378000,379000,2696,42.2166522555749,,ok
real_vs_real,original,379000,380000,2826,42.39876971296113,,ok
real_vs_real,original,380000,381000,2764,40.445418743324595,,ok
real_vs_real,original,381000,382000,2819,41.91196120611279,,ok
real_vs_real,original,382000,383000,2788,43.0022074964528,,ok
real_vs_real,original,383000,384000,2728,43.9097321305462,,ok
real_vs_real,original,384000,385000,2680,46.67236464306601,,ok
real_vs_real,original,385000,386000,2683,45.26433587107631,,ok
real_vs_real,original,386000,387000,2685,44.492644199222966,,ok
real_vs_real,original,387000,388000,2677,43.482652178724955,,ok
real_vs_real,original,388000,389000,2690,43.62824819110061,,ok
real_vs_real,original,389000,390000,2778,46.321450513289435,,ok
real_vs_real,original,390000,391000,2651,47.49330113339002,,ok
real_vs_real,original,391000,392000,2642,47.05222439133772,,ok
real_vs_real,original,392000,393000,2652,47.14895979210871,,ok
real_vs_real,original,393000,394000,2591,45.490002555515424,,ok
real_vs_real,original,394000,395000,2651,44.51064916490777,,ok
real_vs_real,original,395000,396000,2621,45.142794330681134,,ok
real_vs_real,original,396000,397000,2612,44.244489212086805,,ok
real_vs_real,original,397000,398000,2649,44.84013907190212,,ok
real_vs_real,original,398000,399000,2585,45.48552740961064,,ok
real_vs_real,original,399000,400000,2529,48.132436383494564,,ok
real_vs_real,original,400000,401000,2570,47.98888283049765,,ok
real_vs_real,original,401000,402000,2587,45.75871617647843,,ok
real_vs_real,original,402000,403000,2554,45.76082345871674,,ok
real_vs_real,original,403000,404000,2584,45.274545807640685,,ok
real_vs_real,original,404000,405000,2551,46.39035668158021,,ok
real_vs_real,original,405000,406000,2490,45.96900855124472,,ok
real_vs_real,original,406000,407000,2508,45.732378754449165,,ok
real_vs_real,original,407000,408000,2497,46.97571277794454,,ok
real_vs_real,original,408000,409000,2460,47.877973946736596,,ok
real_vs_real,original,409000,410000,2426,48.60041771488887,,ok
real_vs_real,original,410000,411000,2434,48.10116849811824,,ok
real_vs_real,original,411000,412000,2349,46.11087698804028,,ok
real_vs_real,original,412000,413000,2348,46.02014496349794,,ok
real_vs_real,original,413000,414000,2423,43.183562624971735,,ok
real_vs_real,original,414000,415000,2296,46.38685863542044,,ok
real_vs_real,original,415000,416000,2187,45.34776118495525,,ok
real_vs_real,original,416000,417000,2240,47.792344003993875,,ok
real_vs_real,original,417000,418000,2045,50.404941726572936,,ok
real_vs_real,original,418000,419000,1986,47.006628403769355,,ok
real_vs_real,original,419000,420000,1924,47.872530420478284,,ok
real_vs_real,original,420000,421000,1862,47.2141247787494,,ok
real_vs_real,original,421000,422000,1739,46.30598653923063,,ok
real_vs_real,original,422000,423000,1877,46.082504740391805,,ok
real_vs_real,original,423000,424000,1790,51.725181988266996,,ok
real_vs_real,original,424000,425000,1805,51.1847744295456,,ok
real_vs_real,original,425000,426000,1834,54.26231031957923,,ok
real_vs_real,original,426000,427000,1685,53.64736510979495,,ok
real_vs_real,original,427000,428000,1712,49.31782355161258,,ok
real_vs_real,original,428000,429000,1688,48.36193516440038,,ok
real_vs_real,original,429000,430000,1682,47.62815756142319,,ok
real_vs_real,original,430000,431000,1773,47.63806070237523,,ok
real_vs_real,original,431000,432000,1876,49.52381972046288,,ok
real_vs_real,original,432000,433000,1753,52.3087686797088,,ok
real_vs_real,original,433000,434000,1796,51.6591853411399,,ok
real_vs_real,original,434000,435000,1740,53.60229644961958,,ok
real_vs_real,original,435000,436000,1665,49.32850936680606,,ok
real_vs_real,original,436000,437000,1755,49.952435891615636,,ok
real_vs_real,original,437000,438000,1737,45.92485505453696,,ok
real_vs_real,original,438000,439000,1735,48.59876509479564,,ok
real_vs_real,original,439000,440000,1780,51.27987438462272,,ok
real_vs_real,original,440000,441000,1825,51.11031372475337,,ok
real_vs_real,original,441000,442000,1775,52.829019080558126,,ok
